Id,Address,Xcoord,Ycoord,Tract,BlockGroup,Block
5616,209 HALL ST,31.5785939,-84.152911,11400.0,2.0,13.0
5619,237 FLINT AVE,31.5803533,-84.15342700000001,11400.0,2.0,6.0
5620,317 N WASHINGTON ST,31.580674,-84.1516959,11400.0,2.0,6.0
5629,211 W ROOSEVELT AVE,31.581821100000003,-84.152005,11400.0,2.0,7.0
5633,400 N WASHINGTON ST,31.5816407,-84.1514214,11400.0,2.0,7.0
5634,125 W ROOSEVELT AVE,31.581831,-84.1515358,11400.0,2.0,7.0
5637,116 W ROOSEVELT AVE,31.5814472,-84.15157559999999,11400.0,2.0,6.0
5638,109 BOOKER AVE,31.580987100000005,-84.1494111,11400.0,2.0,1.0
5639,100 BOOKER AVE,31.580587899999994,-84.14932579999999,11400.0,2.0,4.0
5640,128 BOOKER AVE,31.5806119,-84.15033570000001,11400.0,2.0,4.0
5641,138 BOOKER AVE,31.580710600000003,-84.15087779999999,11400.0,2.0,4.0
5642,133 FLINT AVE,31.580318800000004,-84.1504144,11400.0,2.0,4.0
5648,107 FLINT AVE,31.5803165,-84.1497275,11400.0,2.0,4.0
5649,103 FLINT AVE,31.580315999999996,-84.1495694,11400.0,2.0,4.0
5651,218 N WASHINGTON ST,31.579426799999997,-84.1511395,11400.0,2.0,2.0
5655,115 N FRONT ST,31.5775859,-84.14904,11400.0,2.0,3.0
5656,121 N FRONT ST,31.5779688,-84.1493657,11400.0,2.0,3.0
5657,125 N FRONT ST,31.578041499999998,-84.1494002,11400.0,2.0,3.0
5658,100 PINE AVE,31.5782082,-84.149264,11400.0,2.0,3.0
5659,110 PINE AVE,31.5781303,-84.14971609999999,11400.0,2.0,3.0
5660,114 PINE AVE,31.5781289,-84.14996140000001,11400.0,2.0,3.0
5661,116 PINE AVE,31.578004999999997,-84.150083,11400.0,2.0,3.0
5662,118 PINE AVE,31.578128200000002,-84.1500843,11400.0,2.0,3.0
5666,200 W BROAD AVE,31.576456,-84.151583,11400.0,2.0,32.0
5667,102 N JACKSON ST,31.5770359,-84.1534604,11400.0,2.0,74.0
5671,500 S WASHINGTON ST,31.570635499999998,-84.1513755,1403.0,1.0,12.0
5673,106 N WASHINGTON ST,31.5773483,-84.15106159999999,11400.0,2.0,3.0
5675,100 N WASHINGTON ST,31.577112699999997,-84.151057,11400.0,2.0,3.0
5677,107 N WASHINGTON ST,31.5769792,-84.151388,11400.0,2.0,74.0
5678,201 W BROAD AVE,31.5773148,-84.15189670000001,11400.0,2.0,74.0
5680,101 N JACKSON ST,31.5771036,-84.1538267,11400.0,2.0,73.0
5681,105 N JACKSON ST,31.5772653,-84.1539873,11400.0,2.0,73.0
5684,115 N JACKSON ST,31.577591899999998,-84.1539765,11400.0,2.0,73.0
5685,301 PINE AVE,31.578454600000004,-84.1536878,11400.0,2.0,17.0
5688,305 W BROAD AVE,31.5770793,-84.15400059999999,11400.0,2.0,73.0
5689,307 W BROAD AVE,31.5770522,-84.1541113,11400.0,2.0,73.0
5691,311 W BROAD AVE,31.577156300000002,-84.1541998,11400.0,2.0,73.0
5692,313 W BROAD AVE,31.577147600000004,-84.1542513,11400.0,2.0,73.0
5693,315 W BROAD AVE,31.577151300000004,-84.1543338,11400.0,2.0,73.0
5694,317 W BROAD AVE,31.577165899999997,-84.1542685,11400.0,2.0,73.0
5695,306 W BROAD AVE,31.576629999999998,-84.1541071,11400.0,2.0,31.0
5697,300 W BROAD AVE,31.5766225,-84.1539422,11400.0,2.0,31.0
5698,302 W BROAD AVE,31.576671100000002,-84.15399599999999,11400.0,2.0,31.0
5699,101 S JACKSON ST,31.5766494,-84.1538179,11400.0,2.0,31.0
5700,103 S JACKSON ST,31.57655,-84.1538128,11400.0,2.0,31.0
5701,105 S JACKSON ST,31.576503999999996,-84.1537789,11400.0,2.0,31.0
5703,1303 MARTIN LUTHER KING JR DR,31.561234600000002,-84.155282,1403.0,1.0,58.0
5705,106 S JACKSON ST,31.576315500000003,-84.153447,11400.0,2.0,32.0
5711,1305 MARTIN LUTHER KING JR DR,31.561056400000002,-84.1552718,1403.0,1.0,58.0
5717,1307 MARTIN LUTHER KING JR DR,31.5609081,-84.15527409999999,1403.0,1.0,58.0
5721,208 W BROAD AVE,31.5765587,-84.151862,11400.0,2.0,32.0
5724,148 W BROAD AVE,31.576724900000002,-84.15113240000001,11400.0,2.0,21.0
5725,144 W BROAD AVE,31.5765342,-84.1510338,11400.0,2.0,21.0
5726,118 OGLETHORPE ALY,31.576107399999998,-84.15140129999999,11400.0,2.0,33.0
5727,1306 S JEFFERSON ST,31.5609064,-84.1556939,1403.0,1.0,58.0
5729,1309 MARTIN LUTHER KING JR DR,31.560690500000003,-84.1553436,1403.0,1.0,58.0
5730,100 S FRONT ST,31.5769065,-84.14902370000001,11400.0,2.0,1.0
5733,1311 MARTIN LUTHER KING JR DR,31.560583299999998,-84.15527709999999,1403.0,1.0,58.0
5735,1110 CLARK AVE,31.5799136,-84.1286021,200.0,4.0,13.0
5736,1401 MARTIN LUTHER KING JR DR,31.560311600000002,-84.15530109999999,1403.0,1.0,58.0
5737,2210 WESTTOWN RD,31.547052299999997,-84.1886207,10500.0,1.0,18.0
5738,2726 JOSHUA ST,31.5376231,-84.145403,10602.0,1.0,0.0
5739,224 PINE AVE,31.5781115,-84.1527502,11400.0,2.0,74.0
5740,100 WICKLOW RD,31.6172543,-84.2451855,10401.0,1.0,37.0
5741,1801 CLARK AVE,31.579881899999997,-84.1053055,11200.0,1.0,107.0
5769,166 BRIDGES LN,31.5776885,-84.1140115,200.0,1.0,17.0
5770,168 BRIDGES LN,31.577622700000003,-84.1140137,200.0,1.0,17.0
5771,170 BRIDGES LN,31.577556899999998,-84.11401579999999,200.0,1.0,17.0
5772,172 BRIDGES LN,31.577491,-84.11401790000001,200.0,1.0,17.0
5773,1411 MARTIN LUTHER KING JR DR,31.560478000000003,-84.1552317,1403.0,1.0,58.0
5774,174 BRIDGES LN,31.577425199999997,-84.11402009999999,200.0,1.0,17.0
5775,176 BRIDGES LN,31.577359299999998,-84.11402220000001,200.0,1.0,17.0
5776,178 BRIDGES LN,31.5772935,-84.1140243,200.0,1.0,17.0
5777,3500 OLD DAWSON RD,31.613538899999998,-84.24278170000001,10401.0,3.0,3.0
5779,164 BRIDGES LN,31.5777544,-84.1140094,200.0,1.0,17.0
5780,148 BRIDGES LN,31.5778922,-84.1142079,200.0,1.0,16.0
5781,150 BRIDGES LN,31.577867699999995,-84.1141361,200.0,1.0,16.0
5782,152 BRIDGES LN,31.577843199999997,-84.1140643,200.0,1.0,16.0
5783,154 BRIDGES LN,31.5778761,-84.1141031,200.0,1.0,16.0
5784,156 BRIDGES LN,31.577826,-84.1140527,200.0,1.0,17.0
5785,158 BRIDGES LN,31.577776,-84.1140024,200.0,1.0,17.0
5786,160 BRIDGES LN,31.577726000000002,-84.11395209999999,200.0,1.0,17.0
5787,162 BRIDGES LN,31.577820199999998,-84.1140072,200.0,1.0,17.0
5798,101 PHILEMA RD,31.6099805,-84.1523487,11300.0,1.0,58.0
5799,633 DORSETT,31.5629983,-84.16447149999999,1500.0,2.0,8.0
5801,637 DORSETT AVE,31.562948100000003,-84.1644885,1500.0,2.0,8.0
5802,635 DORSETT AVE,31.562948100000003,-84.16448009999999,1500.0,2.0,8.0
5832,2211 BIRMINGHAM DR,31.558525699999997,-84.0965419,10700.0,1.0,73.0
5834,314 ALICE AVE,31.558290000000003,-84.154956,1403.0,2.0,17.0
5838,1610 S JEFFERSON ST,31.5579805,-84.15560190000001,1403.0,2.0,22.0
5841,1303 EVELYN AVE,31.5961495,-84.1218373,10302.0,3.0,23.0
5842,1614 S JEFFERSON ST,31.557706,-84.156037,1403.0,2.0,21.0
5859,3708 CASTLE PINES,31.5954059,-84.2448784,10401.0,2.0,2.0
5862,2823 NOTTINGHAM WAY,31.621724699999998,-84.206964,400.0,3.0,5.0
5871,1914 MARTIN LUTHER KING JR DR,31.553993,-84.15484649999999,1403.0,2.0,41.0
5873,1921 MARTIN LUTHER KING JR DR,31.553394800000003,-84.1554157,1403.0,2.0,14.0
5881,1535 E BROAD AVE,31.577479999999998,-84.114193,200.0,1.0,16.0
5882,434 S WESTOVER BLVD,31.568940899999998,-84.221581,1000.0,2.0,11.0
5897,2529 FORSYTHE,31.539983000000003,-84.1783166,10602.0,2.0,23.0
5906,2003 MARTIN LUTHER KING JR DR,31.5527169,-84.15517940000001,1403.0,2.0,40.0
5911,1538 SILAS LN,31.5769966,-84.11401540000001,200.0,1.0,17.0
5912,1536 SILAS LN,31.577000399999996,-84.1141832,200.0,1.0,16.0
5932,617 PARKWOOD DR,31.5446712,-84.16414240000002,10601.0,2.0,6.0
5962,4314 RADIUM SPRINGS RD,31.479605199999998,-84.12888559999999,11000.0,1.0,20.0
5964,215 BARTON AVE,31.5488706,-84.15182349999999,10601.0,1.0,3.0
5973,600 CHIPPINGTON CT,31.565192200000002,-84.2124303,1100.0,3.0,9.0
5974,601 CHIPPINGTON CT,31.5651684,-84.2127385,1100.0,3.0,9.0
5975,602 CHIPPINGTON CT,31.565129,-84.2123967,1100.0,3.0,9.0
5976,603 CHIPPINGTON CT,31.565167699999996,-84.21280759999999,1100.0,3.0,9.0
5977,604 CHIPPINGTON CT,31.564923699999998,-84.212271,1100.0,3.0,9.0
5978,605 CHIPPINGTON CT,31.5649416,-84.21296070000001,1100.0,3.0,9.0
5979,606 CHIPPINGTON CT,31.5647751,-84.21231970000001,1100.0,3.0,9.0
5980,607 CHIPPINGTON CT,31.564788,-84.21292509999999,1100.0,3.0,9.0
5981,608 CHIPPINGTON CT,31.564594399999997,-84.21235859999999,1100.0,3.0,9.0
5982,609 CHIPPINGTON CT,31.5645815,-84.21286490000001,1100.0,3.0,9.0
5983,610 CHIPPINGTON CT,31.5645256,-84.2123712,1100.0,3.0,9.0
5984,611 CHIPPINGTON CT,31.564518900000003,-84.212884,1100.0,3.0,9.0
5993,2711 GILLIONVILLE RD,31.586630600000003,-84.2216459,501.0,1.0,7.0
6004,2307 SADDLEBROOK,31.6077309,-84.2369147,10401.0,3.0,6.0
6009,601 KINGSBURY LN,31.565367900000002,-84.21085529999999,1100.0,3.0,9.0
6010,602 KINGSBURY LN,31.565949300000003,-84.2109377,1100.0,3.0,10.0
6011,603 KINGSBURY LN,31.5655789,-84.2106083,1100.0,3.0,9.0
6012,604 KINGSBURY LN,31.566119800000003,-84.21068120000001,1100.0,3.0,10.0
6013,605 KINGSBURY LN,31.5656625,-84.2106031,1100.0,3.0,9.0
6014,606 KINGSBURY LN,31.5661617,-84.2106247,1100.0,3.0,10.0
6015,607 KINGSBURY LN,31.5657899,-84.21036120000001,1100.0,3.0,9.0
6016,608 KINGSBURY LN,31.5663713,-84.21044350000001,1100.0,3.0,10.0
6017,609 KINGSBURY LN,31.5659158,-84.2101965,1100.0,3.0,9.0
6018,611 KINGSBURY LN,31.5661512,-84.2100343,1100.0,3.0,9.0
6019,613 KINGSBURY LN,31.5662032,-84.2099751,1100.0,3.0,9.0
6020,615 KINGSBURY LN,31.566387899999995,-84.20982590000001,1100.0,3.0,9.0
6021,617 KINGSBURY LN,31.566609999999997,-84.20982590000001,1100.0,3.0,9.0
6022,619 KINGSBURY LN,31.566778999999997,-84.20998990000001,1100.0,3.0,9.0
6023,621 KINGSBURY LN,31.566830699999997,-84.2100479,1100.0,3.0,9.0
6024,623 KINGSBURY LN,31.566986,-84.2102788,1100.0,3.0,9.0
6025,624 KINGSBURY LN,31.5665973,-84.21052590000001,1100.0,3.0,10.0
6026,625 KINGSBURY LN,31.567041600000003,-84.21052590000001,1100.0,3.0,9.0
6027,627 KINGSBURY LN,31.567099100000004,-84.2108141,1100.0,3.0,9.0
6028,629 KINGSBURY LN,31.567023300000002,-84.21110240000002,1100.0,3.0,9.0
6029,630 KINGSBURY LN,31.566565899999997,-84.2108141,1100.0,3.0,10.0
6030,631 KINGSBURY LN,31.566853000000002,-84.2112671,1100.0,3.0,9.0
6031,632 KINGSBURY LN,31.5663956,-84.21097879999999,1100.0,3.0,10.0
6032,633 KINGSBURY LN,31.5664679,-84.2115965,1100.0,3.0,9.0
6033,635 KINGSBURY LN,31.5662032,-84.2116377,1100.0,3.0,9.0
6034,636 KINGSBURY LN,31.5661364,-84.2111436,1100.0,3.0,10.0
6035,637 KINGSBURY LN,31.565981,-84.2116377,1100.0,3.0,9.0
6036,639 KINGSBURY LN,31.565758799999998,-84.2116377,1100.0,3.0,9.0
6037,641 KINGSBURY LN,31.565538500000002,-84.21167879999999,1100.0,3.0,9.0
6038,642 KINGSBURY LN,31.565235499999996,-84.2111647,1100.0,3.0,9.0
6039,643 KINGSBURY LN,31.565271799999998,-84.21167879999999,1100.0,3.0,9.0
6041,418 HICKORY LN,31.5507179,-84.1562832,10601.0,2.0,3.0
6042,644 KINGSBURY LN,31.565165999999998,-84.2111652,1100.0,3.0,9.0
6043,645 KINGSBURY LN,31.565049600000005,-84.21167879999999,1100.0,3.0,9.0
6044,646 KINGSBURY LN,31.564979100000002,-84.21110240000002,1100.0,3.0,9.0
6045,416 HICKORY LN,31.550829800000002,-84.1561547,10601.0,2.0,3.0
6046,647 KINGSBURY LN,31.564783000000002,-84.21167879999999,1100.0,3.0,9.0
6047,414 HICKORY LN,31.5507163,-84.1561307,10601.0,2.0,3.0
6048,412 HICKORY LN,31.5506599,-84.15610600000001,10601.0,2.0,3.0
6050,410 HICKORY LN,31.5507141,-84.1559167,10601.0,2.0,3.0
6051,408 HICKORY LN,31.5507022,-84.15572829999999,10601.0,2.0,3.0
6052,406 HICKORY LN,31.550711800000002,-84.15568859999999,10601.0,2.0,3.0
6054,1610 DORCHESTER,31.588711,-84.2284147,501.0,1.0,22.0
6055,404 HICKORY LN,31.5507114,-84.155649,10601.0,2.0,3.0
6057,304 GOWAN AVE,31.554995799999997,-84.1541642,1403.0,2.0,41.0
6058,305 GOWAN AVE,31.555295,-84.15412009999999,1403.0,2.0,17.0
6072,1608 DORCHESTER,31.588678499999997,-84.22818829999999,501.0,1.0,22.0
6076,2028 MARTIN LUTHER KING JR DR,31.550046999999996,-84.1551741,10601.0,1.0,6.0
6077,213 OLD RADIUM SPRINGS RD,31.574265000000004,-84.1435239,10700.0,3.0,16.0
6099,2214 DERVAN ST,31.5504414,-84.1538023,10601.0,1.0,7.0
6108,302 GOWAN AVE,31.5549951,-84.1541435,1403.0,2.0,41.0
6110,303 GOWAN AVE,31.555290000000003,-84.153984,1403.0,2.0,17.0
6111,306 GOWAN AVE,31.555033,-84.1541181,1403.0,2.0,41.0
6112,307 GOWAN AVE,31.555301,-84.1542571,1403.0,2.0,17.0
6114,2109 DERVAN ST,31.5520318,-84.1543113,10601.0,1.0,6.0
6116,2111 DERVAN ST,31.552012100000006,-84.1543132,10601.0,1.0,6.0
6118,2201 DERVAN ST,31.551108399999997,-84.1543396,10601.0,1.0,6.0
6119,1301 W BROAD AVE,31.5768734,-84.1814021,1100.0,1.0,1.0
6121,2103 S JACKSON ST,31.5521456,-84.1531179,10601.0,1.0,7.0
6132,2402 S JACKSON ST,31.549276399999997,-84.1527345,10601.0,1.0,3.0
6135,2404 S JACKSON ST,31.5492751,-84.15273499999999,10601.0,1.0,3.0
6136,2406 S JACKSON ST,31.549273699999997,-84.15273549999999,10601.0,1.0,3.0
6144,203 BARTON AVE,31.549005600000005,-84.1508098,10601.0,1.0,3.0
6153,2307 OLD DOMINION RD,31.5999597,-84.2453722,10401.0,2.0,2.0
6155,2214 E ALBERSON DR,31.6017303,-84.2460368,10401.0,2.0,2.0
6162,3713 CASTLE PINES,31.595961300000003,-84.2453722,10401.0,2.0,2.0
6163,301 W OAKRIDGE DR,31.5533424,-84.1540247,1403.0,2.0,41.0
6166,1700 CORDELL LN,31.591515500000003,-84.10948409999999,10302.0,4.0,3.0
6183,1107 N WASHINGTON ST,31.592199,-84.151791,11300.0,1.0,162.0
6191,333 W BROAD AVE,31.5772046,-84.15501379999999,11400.0,2.0,73.0
6197,3626 MAYFAIR CT,31.597082399999998,-84.2430418,10401.0,2.0,2.0
6204,3627 MAYFAIR CT,31.5971855,-84.2433186,10401.0,2.0,0.0
6208,2306 HEATHRIDGE,31.6088369,-84.2392813,10401.0,3.0,6.0
6213,902 OAKHILL LN,31.6164734,-84.1297847,11300.0,1.0,14.0
6224,1311 W BROAD AVE,31.577207,-84.1818122,1100.0,1.0,0.0
6233,1426 INDUSTRY AVE,31.5554847,-84.18656800000001,1100.0,5.0,49.0
6235,1305 W BROAD AVE,31.5772639,-84.1814865,1100.0,1.0,0.0
6238,600 BYRON PLANTATION RD,31.60806,-84.2747495,10401.0,2.0,16.0
6247,1333 W BROAD AVE,31.577157,-84.1824479,1100.0,1.0,0.0
6255,302 MERCER AVE,31.5703464,-84.15442270000001,1403.0,1.0,26.0
6256,304 MERCER AVE,31.570346,-84.1545255,1403.0,1.0,26.0
6257,306 MERCER AVE,31.5703453,-84.15470390000002,1403.0,1.0,26.0
6258,308 MERCER AVE,31.570345,-84.15478399999999,1403.0,1.0,26.0
6259,310 MERCER AVE,31.570345,-84.1547861,1403.0,1.0,26.0
6262,316 MERCER AVE,31.570343199999996,-84.15526899999999,1403.0,1.0,26.0
6263,503 S JACKSON ST,31.570444000000002,-84.1538525,1403.0,1.0,26.0
6264,505 S JACKSON ST,31.570397200000002,-84.153878,1403.0,1.0,26.0
6265,507 S JACKSON ST,31.570292,-84.1539628,1403.0,1.0,26.0
6267,511 S JACKSON ST,31.570069800000002,-84.1539628,1403.0,1.0,26.0
6271,600 RUSSELL RD,31.5850163,-84.1974431,502.0,2.0,3.0
6274,1907 OLD DOMINION RD,31.5871669,-84.2479031,10401.0,2.0,7.0
6279,812 14TH AVE,31.607095299999997,-84.1704378,11300.0,1.0,93.0
6287,600 KINGSBURY LN,31.5664169,-84.211,1100.0,3.0,10.0
6293,2837 LEDO RD,31.6246762,-84.21476700000001,20403.0,2.0,9.0
6294,2843 LEDO RD,31.6247435,-84.2149065,20403.0,2.0,9.0
6299,2302 RIVERBIRCH,31.608193699999998,-84.2383141,10401.0,3.0,6.0
6301,2218 E ALBERSON DR,31.601589500000003,-84.2456172,10401.0,2.0,2.0
6314,2839 LEDO RD,31.624662400000002,-84.2149523,20403.0,2.0,9.0
6315,4621 RADIUM SPRINGS RD,31.4693582,-84.13145920000001,11000.0,2.0,36.0
6316,2847 LEDO RD,31.623048800000003,-84.2152421,20403.0,2.0,9.0
6330,708 E OGLETHORPE BLVD,31.5732534,-84.1321507,10700.0,3.0,21.0
6334,202 S JACKSON ST,31.5750273,-84.15354090000001,11400.0,2.0,68.0
6345,1400 BRICKLINE CT,31.619186,-84.183013,400.0,1.0,0.0
6351,1307 W BROAD AVE,31.5772639,-84.1815055,1100.0,1.0,0.0
6361,3106 WAX MYRTLE CT,31.5875796,-84.23535059999999,501.0,1.0,24.0
6362,3108 WAX MYRTLE CT,31.587523200000003,-84.235577,501.0,1.0,24.0
6388,5101 GRANDVIEW,31.586589399999998,-84.30154040000001,10403.0,1.0,8.0
6415,5000 GILLIONVILLE RD,31.5847636,-84.2932788,10403.0,1.0,10.0
6436,1717 DEVON DR,31.5931271,-84.2292998,501.0,1.0,10.0
6447,4911 GRANDVIEW,31.589574100000004,-84.295229,10403.0,1.0,10.0
6468,2424 CLARK AVE,31.5793593,-84.0911578,100.0,2.0,1.0
6469,3014 STONEWATER,31.588425,-84.2284765,501.0,1.0,22.0
6493,127 SHADY GLEN,31.581571899999997,-84.2321812,10402.0,1.0,4.0
6506,4101 EDITH,31.6219064,-84.26360140000001,10401.0,1.0,27.0
6510,1912 REGALWOOD,31.5983169,-84.22419520000001,501.0,1.0,4.0
6541,2310 RIVERBIRCH,31.6093968,-84.2383964,10401.0,3.0,5.0
6545,1019 COASTLINE AVE,31.575089799999997,-84.1291003,200.0,2.0,13.0
6582,3019 STONEWATER,31.5879251,-84.2282295,501.0,1.0,21.0
6589,3333 SYLVESTER RD,31.5730945,-84.0522998,11200.0,2.0,13.0
6603,1810 SUSSEX,31.591472800000002,-84.235968,501.0,1.0,17.0
6608,3405 SYLVESTER RD,31.573185700000003,-84.0509167,11200.0,2.0,18.0
6616,1000 S MONROE ST,31.564688899999997,-84.15892480000001,1403.0,1.0,38.0
6620,131 GRAND OAKS,31.5898415,-84.2932553,10403.0,1.0,10.0
6621,101 BLAIRWOOD DR,31.5888164,-84.294427,10403.0,1.0,10.0
6627,425 GAINES AVE,31.549696100000002,-84.15738370000001,10601.0,2.0,3.0
6628,423 GAINES AVE,31.549638899999998,-84.1571683,10601.0,2.0,3.0
6632,1319 W BROAD AVE,31.5772646,-84.1819698,1100.0,1.0,0.0
6633,417 GAINES AVE,31.549708600000002,-84.156683,10601.0,2.0,3.0
6635,415 GAINES AVE,31.549701000000002,-84.15651820000001,10601.0,2.0,3.0
6637,501 S JACKSON ST,31.570467800000003,-84.15392159999999,1403.0,1.0,26.0
6638,2461 W GORDON,31.5640858,-84.21423409999998,1100.0,3.0,9.0
6646,1403 BRICKLINE CT,31.6198446,-84.18513420000001,400.0,1.0,0.0
6647,728 PINE AVE,31.5784473,-84.16723950000001,11400.0,2.0,55.0
6650,2413 S JACKSON ST,31.5489772,-84.1531906,10601.0,1.0,16.0
6651,2411 S JACKSON ST,31.549109,-84.1532572,10601.0,1.0,16.0
6653,2908 SYLVESTER RD,31.573198600000005,-84.0760963,100.0,5.0,9.0
6677,710 1ST AVE,31.587226300000005,-84.1657907,800.0,1.0,6.0
6678,2201 OLD DOMINION RD,31.596024100000005,-84.24874670000001,10401.0,2.0,2.0
6684,1204 SHARON AVE,31.607879999999998,-84.1783937,400.0,1.0,29.0
6693,2200 OLD DOMINION RD,31.5958983,-84.2479237,10401.0,2.0,2.0
6696,803 N DAVIS,31.587820100000002,-84.16517259999999,800.0,1.0,3.0
6700,4123 IRENE,31.4895078,-84.122383,11000.0,1.0,19.0
6702,110 CORDELE RD,31.576889500000004,-84.09010570000001,100.0,1.0,54.0
6712,3013 STONEWATER,31.5880381,-84.22876459999999,501.0,1.0,21.0
6715,300 FLINTSIDE DR,31.5464043,-84.15353520000001,10601.0,1.0,18.0
6721,302 FLINTSIDE DR,31.5464104,-84.1537073,10601.0,1.0,18.0
6722,304 FLINTSIDE DR,31.5463364,-84.1538804,10601.0,1.0,18.0
6723,306 FLINTSIDE DR,31.546345799999997,-84.1540865,10601.0,1.0,18.0
6725,308 FLINTSIDE DR,31.546353399999997,-84.1542513,10601.0,1.0,18.0
6726,310 FLINTSIDE DR,31.5463609,-84.1544162,10601.0,1.0,18.0
6728,312 FLINTSIDE DR,31.5464044,-84.15455970000001,10601.0,1.0,18.0
6733,315 FLINTSIDE DR,31.5467461,-84.15438359999999,10601.0,1.0,17.0
6734,1332 OLD PRETORIA RD,31.508799600000003,-84.2379889,10500.0,2.0,13.0
6739,313 FLINTSIDE DR,31.5467461,-84.15438359999999,10601.0,1.0,17.0
6740,311 FLINTSIDE DR,31.5467145,-84.15438420000001,10601.0,1.0,17.0
6745,309 FLINTSIDE DR,31.546744099999998,-84.1542172,10601.0,1.0,17.0
6749,307 FLINTSIDE DR,31.546745899999998,-84.1540443,10601.0,1.0,17.0
6752,124 N JACKSON ST,31.5778979,-84.153547,11400.0,2.0,74.0
6755,305 FLINTSIDE DR,31.546716399999998,-84.1538709,10601.0,1.0,17.0
6756,303 FLINTSIDE DR,31.5467733,-84.1537155,10601.0,1.0,17.0
6759,2605 S JACKSON ST,31.5463262,-84.15325959999998,10601.0,1.0,18.0
6761,1400 S JEFFERSON ST,31.5605999,-84.155839,1403.0,1.0,58.0
6762,2707 MEREDYTH DR,31.610906,-84.215408,502.0,3.0,0.0
6763,2603 S JACKSON ST,31.5463455,-84.1532009,10601.0,1.0,18.0
6764,606 COCHRAN AVE,31.5465603,-84.161711,10601.0,2.0,6.0
6766,2119 MARTIN LUTHER KING JR DR,31.547607,-84.1557596,10601.0,2.0,10.0
6771,1906 E OGLETHORPE,31.570592100000002,-84.1018698,100.0,4.0,20.0
6775,119 N WASHINGTON ST,31.577633399999996,-84.15150940000001,11400.0,2.0,74.0
6785,2629 S JACKSON ST,31.5460924,-84.1532608,10601.0,1.0,18.0
6786,2611 S JACKSON ST,31.546267800000003,-84.15325990000001,10601.0,1.0,18.0
6788,2609 S JACKSON ST,31.546287300000003,-84.1532598,10601.0,1.0,18.0
6794,1325 W BROAD AVE,31.5772648,-84.1820882,1100.0,1.0,0.0
6797,1309 BROACH,31.459788899999996,-84.1203726,11000.0,2.0,32.0
6803,2202 OLD DOMINION RD,31.596253700000002,-84.2479237,10401.0,2.0,2.0
6813,1008 FLINT,31.579527000000002,-84.1742789,11400.0,2.0,58.0
6814,120 SHELBY LN,31.5473642,-84.14951440000002,10601.0,1.0,1.0
6822,1810 W OAKRIDGE,31.547766999999997,-84.210851,10500.0,1.0,13.0
6823,243 STONEGATE,31.5785462,-84.2806095,10402.0,1.0,43.0
6829,2108 OLD DOMINION RD,31.595363,-84.247876,10401.0,2.0,2.0
6841,3624 GARGANO LN,31.557865000000003,-84.035658,11200.0,3.0,9.0
6850,2501 BROOKHAVEN,31.6083522,-84.24825290000001,10401.0,3.0,11.0
6858,206 4TH AVE,31.5912659,-84.1520594,11300.0,1.0,171.0
6872,1628 DEVON,31.591943,-84.2271798,501.0,1.0,29.0
6891,2203 OLD DOMINION RD,31.596375800000004,-84.24866440000001,10401.0,2.0,2.0
6904,2213 N SLAPPEY BLVD,31.6066304,-84.1766484,400.0,1.0,28.0
6905,2215 N SLAPPEY BLVD,31.606821999999998,-84.17662740000002,400.0,1.0,28.0
6906,2217 N SLAPPEY BLVD,31.606878000000002,-84.1757815,700.0,1.0,0.0
6907,2219 N SLAPPEY BLVD,31.606976500000002,-84.1766068,400.0,1.0,28.0
6917,2624 MEREDYTH DR,31.6086778,-84.216064,502.0,3.0,2.0
6938,2804 DAVENPORT,31.619197800000002,-84.2582929,10401.0,1.0,24.0
6942,227 TALAFAX RD,31.544549800000002,-84.1531871,10601.0,1.0,4.0
6947,3425 BELLINGHAM DR,31.607961699999997,-84.23929890000001,10401.0,3.0,6.0
6954,2524 TONI LYNNE,31.5269315,-84.1096391,11600.0,1.0,30.0
6975,3712 SLADE DR,31.496257699999997,-84.2445386,10403.0,1.0,188.0
7032,2503 BROOKHAVEN,31.608499300000002,-84.24806770000001,10401.0,3.0,11.0
7033,1303 W BROAD AVE,31.576873600000003,-84.18146829999999,1100.0,1.0,1.0
7037,4124 IRENE,31.490018699999997,-84.12188809999999,11000.0,1.0,12.0
7042,701 RESIDENCE AVE,31.5830769,-84.1648679,800.0,1.0,12.0
7043,409 LINCOLN AVE,31.569447999999998,-84.1568891,1403.0,1.0,22.0
7062,904 MERCEDES ST,31.5624886,-84.1373719,10700.0,3.0,31.0
7069,527 WHITNEY AVE,31.572338800000004,-84.16136390000001,1500.0,1.0,6.0
7079,415 5TH AVE,31.593160700000002,-84.1565421,11300.0,1.0,120.0
7088,251 STONEGATE,31.5779538,-84.2802805,10402.0,1.0,43.0
7090,4902 GRANDVIEW,31.588095199999998,-84.296442,10403.0,1.0,10.0
7091,108 WESTCOTT,31.584819699999997,-84.25648259999998,10402.0,1.0,8.0
7092,112 WESTCOTT,31.5845531,-84.25648259999998,10402.0,1.0,8.0
7094,110 WESTCOTT,31.5846946,-84.256704,10402.0,1.0,8.0
7095,114 WESTCOTT,31.5844679,-84.2567318,10402.0,1.0,8.0
7096,109 WESTCOTT,31.584667800000002,-84.2570586,10402.0,1.0,8.0
7097,113 WESTCOTT,31.5844012,-84.2570586,10402.0,1.0,8.0
7098,111 WESTCOTT LN,31.584561199999996,-84.2568376,10402.0,1.0,8.0
